FID,BuildingCl,BuildingUs,BUILDINGID,RuleID,Shape_Leng,Shape_Area,Shape__Area,Shape__Length
2884,Residential,Mobile Home Residential - MHR,4497,1,61.8155964649,135.759774332,343.4375,98.272487687423
2885,Residential,Mobile Home Residential - MHR,4498,1,54.8729849178,115.158033841,291.34375,87.2066801163525
2886,Residential,Single Family Detached - R1,293,1,60.7139620092,215.76978441,546.0234375,96.5845516580485
2887,Residential,Townhouse/Apartment/Walk Up - R3,1319,1,389.491203117,3182.30740327,8045.2890625,618.988853513928
2888,Residential,Accessory Building,4499,1,9.47902881409,5.5840396808,14.125,15.078493697626
2889,Residential,Single Family Detached - R1,294,1,48.4850086912,146.485698176,370.6875,77.1347670530317
2890,Residential,Mobile Home Residential - MHR,4500,1,52.4558662927,109.110847856,276.03125,83.3675166554009
2891,Residential,Accessory Building,295,1,8.5308496609,4.4993159166,11.390625,13.5726154056071
2892,Residential,Townhouse/Apartment/Walk Up - R3,1320,1,83.1974450233,367.14892632,928.2109375,132.247151952323
2893,Residential,Mobile Home Residential - MHR,4501,1,54.6076656761,110.672379241,279.984375,86.7837871052881
2894,Residential,Accessory Building,296,1,9.92301968512,5.7121543789,14.453125,15.7909984999438
2895,Residential,Accessory Building,4502,1,11.7486416331,8.44283131992,21.3671875,18.6906521724047
2896,Residential,Single Family Detached - R1,297,1,64.1008872919,188.448197847,476.8515625,101.984194667074
2897,Residential,Townhouse/Apartment/Walk Up - R3,1321,1,328.033288553,2702.79885543,6833.1875,521.332601105362
2898,Residential,Mobile Home Residential - MHR,4503,1,55.4789107845,115.439159392,292.0625,88.1691828078505
2899,Residential,Single Family Detached - R1,298,1,40.4744557406,101.777517205,257.546875,64.378979019136
2900,Residential,Accessory Building,4504,1,10.2330234775,6.54108696738,16.53125,16.2758832375918
2901,Transportation/Utilities,Public Utilities,1322,1,31.0932759708,59.8273280194,151.265625,49.4435842006431
2902,Residential,Single Family Detached - R1,299,1,45.6084701108,117.552768703,297.4765625,72.5233609349868
2903,Residential,Accessory Building,4505,1,9.82745635563,5.85503944329,14.8203125,15.6349309818426
2904,Transportation/Utilities,Public Utilities,1323,1,21.1280248065,27.8762569946,70.484375,33.5948967821231
2905,Residential,Single Family Detached - R1,300,1,51.5629521915,152.263684455,385.3046875,82.0244333080446
2906,Residential,Mobile Home Residential - MHR,4506,1,49.1900361538,95.7638741894,242.2734375,78.1779037756978
2907,Transportation/Utilities,Public Utilities,1324,1,25.7815345828,39.4063651227,99.6171875,41.0007417268807
2908,Residential,Single Family Detached - R1,301,1,60.0165772874,179.17758742,453.3828125,95.4588664052692
2909,Residential,Mobile Home Residential - MHR,4507,1,63.2246183883,140.660181937,355.8515625,100.497447877048
2910,Residential,Single Family Detached - R1,1325,1,63.455790216,178.498147572,451.234375,100.906586292833
2911,Residential,Single Family Detached - R1,302,1,71.3678781504,190.445042107,481.8984375,113.51982023641
2912,Residential,Mobile Home Residential - MHR,4508,1,52.4800036191,107.473223589,271.90625,83.4059694535584
2913,Residential,Single Family Detached - R1,1326,1,58.0978268712,179.242672728,453.140625,92.404393857301
2914,Residential,Single Family Detached - R1,303,1,69.2223662009,164.693829468,416.7578125,110.129826353036
2915,Residential,Single Family Detached - R1,1327,1,63.5389727904,190.170291925,480.7578125,101.070375005234
2916,Residential,Accessory Building,4509,1,16.5676877175,16.4768627979,41.6796875,26.3592668996946
2917,Residential,Single Family Detached - R1,304,1,62.8908928569,214.167849695,541.9296875,100.055785578492
2918,Residential,Accessory Building,4510,1,10.6488926018,6.91066259866,17.484375,16.9414800342407
2919,Residential,Single Family Detached - R1,1328,1,55.1668312678,162.042261392,409.6484375,87.7404013812948
2920,Residential,Single Family Detached - R1,305,1,56.4202515872,158.299929678,400.5703125,89.7427307693018
2921,Residential,Mobile Home Residential - MHR,4511,1,57.9606370685,124.218627094,314.265625,92.1133087484204
2922,Residential,Single Family Detached - R1,306,1,67.7573647737,207.10011244,524.078125,107.786871948594
2923,Residential,Single Family Detached - R1,1329,1,56.1472573718,156.609310732,395.9375,89.3024157779397
2924,Industrial,Industrial/General,4512,1,13.9004877653,11.6380880145,29.4375,22.1153125865872
2925,Residential,Single Family Detached - R1,307,1,57.8858476704,159.998953704,404.890625,92.0888941056867
2926,Industrial,Industrial/General,4513,1,18.1551943213,18.2137607301,46.078125,28.8644114399404
2927,Residential,Single Family Detached - R1,1330,1,51.8308176224,139.933504987,353.7578125,82.4292082183576
2928,Residential,Single Family Detached - R1,308,1,45.2166215702,127.242649811,321.984375,71.927443994114
2929,Industrial,Industrial/General,4514,1,18.1614710956,18.2734595388,46.234375,28.8745349262685
2930,Residential,Single Family Detached - R1,1331,1,63.1247976528,212.720269197,537.7734375,100.412162160867
2931,Residential,Single Family Detached - R1,309,1,33.5450994236,70.2125384237,177.671875,53.3621746794891
2932,Industrial,Industrial/General,4515,1,64.4429141188,245.2625926,620.5078125,102.470200959165
2933,Residential,Single Family Detached - R1,1332,1,48.179959377,122.272216209,309.125,76.6176692465519
2934,Residential,Single Family Detached - R1,310,1,42.1975838754,91.4616531248,231.4375,67.1187069336022
2935,Institutional,Municipal Facilities,4516,1,12.851094447,10.0143908451,25.3359375,20.4453852148045
2936,Residential,Single Family Detached - R1,1333,1,53.8394281135,139.886185167,353.6640625,85.6281711652189
2937,Residential,Single Family Detached - R1,311,1,68.144166916,260.611998261,659.4609375,108.39502367004
2938,Institutional,Municipal Facilities,4517,1,20.530312319,21.887676198,55.375,32.6373263873542
2939,Residential,Single Family Detached - R1,1334,1,61.4477965985,208.322300778,526.640625,97.7408213903654
2940,Residential,Single Family Detached - R1,312,1,72.0067007948,226.80321731,573.90625,114.530660737959
2941,Institutional,Municipal Facilities,4518,1,31.2938037719,60.668247946,153.484375,49.7698284979545
2942,Residential,Single Family Detached - R1,1335,1,63.048963625,187.573269417,474.1953125,100.283671824857
2943,Residential,Single Family Detached - R1,313,1,56.7953656597,181.507476761,459.28125,90.3220073590995
2944,Institutional,Municipal Facilities,4519,1,86.8392036065,464.936470276,1176.2421875,138.141598741235
2945,Institutional,Municipal Facilities,4520,1,14.8029643083,13.6908642639,34.625,23.5455240770498
2946,Residential,Single Family Detached - R1,314,1,46.9486048576,115.584219951,292.4609375,74.6741915045278
2947,Residential,Single Family Detached - R1,1336,1,65.0094512206,192.68633288,487.125,103.408914017714
2948,Institutional,Municipal Facilities,4521,1,9.78285693796,5.98017268653,15.125,15.559876517044
2949,Residential,Single Family Detached - R1,315,1,49.5731403049,131.600323916,332.9921875,78.8689830921444
2950,Residential,Single Family Detached - R1,1337,1,63.2505144881,182.772647627,462.0625,100.599704063645
2951,Institutional,Municipal Facilities,4522,1,6.90119035348,2.01866042936,5.1015625,10.9850041865209
2952,Residential,Single Family Detached - R1,316,1,54.3244708819,153.971455516,389.5859375,86.4079391919331
2953,Residential,Single Family Detached - R1,1338,1,61.2807585414,184.673158142,466.8671875,97.4643263850901
2954,Institutional,Municipal Facilities,4523,1,19.0534770921,19.4920156857,49.3125,30.319702408777
2955,Residential,Accessory Building,317,1,14.0432661291,11.104713141,28.09375,22.3479717704453
2956,Institutional,Municipal Facilities,4524,1,28.656986736,50.8691161557,128.6953125,45.5754858722026
2957,Residential,Single Family Detached - R1,1339,1,60.6997048674,184.929552959,467.515625,96.5307445412336
2958,Residential,Single Family Detached - R1,318,1,43.3734769069,121.50882778,307.4609375,69.0050786497454
2959,Institutional,Municipal Facilities,4525,1,12.579721461,9.86514275201,24.9609375,20.0084950360872
2960,Residential,Single Family Detached - R1,1340,1,62.1758449507,188.748297415,477.125,98.8770994480062
2961,Residential,Single Family Detached - R1,319,1,55.4571954301,171.901276894,434.9765625,88.2211820681983
2962,Institutional,Municipal Facilities,4526,1,8.35353049206,4.23343524789,10.7109375,13.2895546671343
2963,Residential,Single Family Detached - R1,1341,1,61.0965296864,187.766851899,474.6796875,97.1605541580996
2964,Residential,Single Family Detached - R1,320,1,82.0439847247,233.975954661,592,130.494260783296
2965,Industrial,Outdoor Storage Yard,4527,1,26.2007572031,40.0754716842,101.3828125,41.6878227769937
2966,Residential,Single Family Detached - R1,321,1,58.4714155983,194.058609942,491,93.0057972871899
2967,Industrial,Outdoor Storage Yard,4528,1,17.2441218524,18.5840426576,47.015625,27.4280216056384
2968,Residential,Single Family Detached - R1,322,1,66.9661021976,228.674306834,578.609375,106.506945949063
2969,Industrial,Outdoor Storage Yard,4529,1,16.8865030257,17.2937811394,43.7578125,26.8533322940442
2970,Residential,Single Family Detached - R1,323,1,53.8701195673,145.262664574,367.5625,85.6746069038351
2971,Industrial,Outdoor Storage Yard,4530,1,11.7914822226,8.62943256187,21.828125,18.7574164570347
2972,Residential,Single Family Detached - R1,1342,1,62.8800307696,183.778702331,464.5859375,99.999248019834
2973,Residential,Single Family Detached - R1,324,1,55.2033537311,164.586056664,416.4609375,87.7951451590939
2974,Residential,Townhouse/Apartment/Walk Up - R3,4531,1,18.5860781992,19.3910393237,49.0546875,29.5761479236392
2975,Residential,Single Family Detached - R1,325,1,62.2063625144,191.713948597,485.109375,98.9296452410798
2976,Residential,Single Family Detached - R1,1343,1,62.9520154668,182.079249171,460.3046875,100.113875833824
2977,Residential,Mobile Home Residential - MHR,4532,1,66.2692019798,150.865121703,381.6640625,105.460816988444
2978,Residential,Single Family Detached - R1,326,1,50.0891926585,142.346360614,360.1796875,79.6834666306751
2979,Residential,Single Family Detached - R1,1345,1,75.7396919108,263.94092608,667.265625,120.401119349019
2980,Residential,Accessory Building,4533,1,11.1953384402,6.57909981587,16.65625,17.8163705768795
2981,Residential,Single Family Detached - R1,327,1,43.7574039531,113.783314106,287.90625,69.5867487312717
2982,Residential,Accessory Building,4534,1,8.06595723198,3.90913811688,9.8828125,12.8328812982141
2983,Residential,Single Family Detached - R1,328,1,29.7166134038,55.1847446609,139.6328125,47.2698882633715
2984,Residential,Single Family Detached - R1,1346,1,81.5022658006,281.915824052,712.6953125,129.581871071515
2985,Residential,Single Family Detached - R1,329,1,52.7921667851,164.798894337,417.0078125,83.9685157675201
2986,Residential,Mobile Home Residential - MHR,4535,1,49.3609529547,98.7489978639,249.8203125,78.5733552071402
2987,Residential,Single Family Detached - R1,1347,1,76.2948021206,282.885864954,715.1328125,121.323448956441
2988,Residential,Single Family Detached - R1,330,1,53.4397973863,159.591796667,403.8046875,85.0101731929185
2989,Residential,Mobile Home Residential - MHR,4536,1,58.1615845321,123.266903838,311.8671875,92.5887229626891
2990,Residential,Single Family Detached - R1,1348,1,72.9095150375,257.851436845,651.84375,115.949931842239
2991,Residential,Single Family Detached - R1,331,1,62.7008518021,199.643434094,505.1484375,99.7370692238927
2992,Residential,Mobile Home Residential - MHR,4537,1,58.1158105235,121.484891319,307.3515625,92.5168299002038
2993,Residential,Single Family Detached - R1,1349,1,60.411658803,186.474242656,471.390625,96.0738765648801
2994,Residential,Single Family Detached - R1,332,1,56.5342265272,196.590238299,497.4140625,89.9297085405999
2995,Residential,Accessory Building,4538,1,11.1087028617,7.55834941408,19.1015625,17.6726592622073
2996,Residential,Single Family Detached - R1,1350,1,78.3210598819,274.625387794,694.234375,124.546697054719
2997,Residential,Single Family Detached - R1,333,1,75.7942440348,271.380540399,686.6328125,120.564951090617
2998,Residential,Mobile Home Residential - MHR,4539,1,57.7867790071,120.581690804,305.0625,91.9930713636823
2999,Residential,Single Family Detached - R1,1351,1,56.9199876916,168.49838992,425.96875,90.5370900811924
3000,Residential,Single Family Detached - R1,334,1,71.399843628,266.32296346,673.8515625,113.596553662228
3001,Residential,Accessory Building,4540,1,9.81572778889,5.63270282649,14.2578125,15.6179619756462
3002,Residential,Single Family Detached - R1,335,1,96.0947773445,240.034619426,607.3515625,152.850737612224
3003,Residential,Single Family Detached - R1,1352,1,58.2239653448,171.36805276,433.21875,92.6083701504739
3004,Residential,Mobile Home Residential - MHR,4541,1,77.8006225788,191.730202078,485.0859375,123.748812598793
3005,Residential,Mobile Home Residential - MHR,4542,1,53.3026379029,110.08396071,278.515625,84.7424026505461
3006,Residential,Single Family Detached - R1,336,1,63.7845766242,233.595731803,591.0703125,101.458944705118
3007,Residential,Accessory Building,4543,1,15.8825544058,15.5851727842,39.4296875,25.2651582653737
3008,Residential,Single Family Detached - R1,1353,1,57.459510451,168.556842924,426.125,91.3893062810386
3009,Residential,Single Family Detached - R1,337,1,65.4972839352,233.67009591,591.234375,104.168529577491
3010,Residential,Single Family Detached - R1,338,1,59.1530380088,186.787371183,472.5859375,94.0966125317617
3011,Residential,Mobile Home Residential - MHR,4544,1,65.7329570213,134.301215976,339.7890625,104.606190378385
3012,Residential,Single Family Detached - R1,1354,1,58.2069983044,171.478008468,433.484375,92.5734157803878
3013,Residential,Single Family Detached - R1,339,1,46.6278182995,135.651186528,343.21875,74.1675424628633
3014,Residential,Accessory Building,4545,1,11.526375147,8.04595431419,20.3671875,18.3332384071962
3015,Residential,Single Family Detached - R1,1355,1,51.4184327471,136.169640081,344.2265625,81.7642862142307
3016,Residential,Single Family Detached - R1,340,1,46.2149483283,117.284792082,296.7578125,73.5156215550552
3017,Residential,Accessory Building,4546,1,11.3130711518,7.89549996271,19.9765625,17.9968614955448
3018,Residential,Single Family Detached - R1,341,1,68.0254476399,272.153423977,688.609375,108.218212594013
3019,Residential,Single Family Detached - R1,1356,1,50.6122590564,136.934691856,346.1640625,80.4841096605948
3020,Residential,Accessory Building,4547,1,13.9264222794,11.0664898738,28,22.1430261348188
3021,Residential,Townhouse/Apartment/Walk Up - R3,342,1,42.4071825219,109.786433307,277.765625,67.4666442833183
3022,Residential,Single Family Detached - R1,1357,1,50.9807918835,139.282875931,352.1015625,81.0704023140129
3023,Residential,Mobile Home Residential - MHR,4548,1,53.0984596689,109.319167672,276.578125,84.5265875118268
3024,Residential,Single Family Detached - R1,343,1,48.1576654857,122.683243508,310.390625,76.600862399758
3025,Residential,Single Family Detached - R1,1358,1,64.3950318148,190.015856869,480.3671875,102.413375720761
3026,Residential,Mobile Home Residential - MHR,4549,1,57.4312697724,121.475145248,307.3359375,91.4269194089309
3027,Residential,Accessory Building,344,1,7.29537121779,3.30959046309,8.375,11.603966251152
3028,Residential,Single Family Detached - R1,1359,1,58.2630786078,173.057470579,437.5,92.6574755177485
3029,Residential,Accessory Building,4550,1,11.3495858997,7.76882520148,19.65625,18.0483516670735
3030,Residential,Single Family Detached - R1,345,1,55.0639581786,164.370829441,415.890625,87.5883401662187
3031,Residential,Accessory Building,4551,1,11.0585752106,7.63374479761,19.3125,17.5905923322371
3032,Residential,Single Family Detached - R1,346,1,53.7453833431,154.236521726,390.234375,85.4695762470932
3033,Residential,Single Family Detached - R1,1360,1,63.1090841081,185.709162868,469.4609375,100.369513722122
3034,Residential,Mobile Home Residential - MHR,4552,1,64.4533708605,133.540416808,337.8828125,102.5576509087
3035,Residential,Single Family Detached - R1,347,1,60.7376601374,170.048299721,430.2265625,96.5818487866544
3036,Residential,Single Family Detached - R1,1361,1,50.6157676568,137.718390099,348.125,80.4894446761591
3037,Residential,Mobile Home Residential - MHR,4553,1,63.363472331,128.407013555,324.859375,100.851575953771
3038,Residential,Accessory Building,348,1,34.0962326531,72.5626814382,183.59375,54.2361510945898
3039,Industrial,Industrial/General,4554,1,117.941827865,419.064214011,1060.140625,187.570073415712
3040,Residential,Single Family Detached - R1,1362,1,53.0904153967,155.952348264,394.25,84.4135451343035
3041,Residential,Single Family Detached - R1,349,1,54.7229411887,175.6110348,444.296875,87.0640684208951
3042,Residential,Duplex - R2,4555,1,74.2295220834,247.356388656,625.8671875,118.068127252774
3043,Residential,Single Family Detached - R1,1363,1,60.7268261953,185.251435882,468.28125,96.569535926475
3044,Residential,Accessory Building,4556,1,17.7460264906,19.53216067,49.40625,28.2307749876961
3045,Residential,Single Family Detached - R1,350,1,70.5587350199,272.413279621,689.21875,112.256122483001
3046,Residential,Duplex - R2,4557,1,48.1699731431,143.820564849,363.8984375,76.6309383278712
3047,Residential,Single Family Detached - R1,1364,1,68.2279200457,232.955276598,588.8984375,108.516817574042
3048,Residential,Single Family Detached - R1,351,1,50.0329817375,139.315264451,352.5,79.5855028837696
3049,Residential,Townhouse/Apartment/Walk Up - R3,4558,1,330.524631728,2582.0503369,6533.046875,525.742363720807
3050,Residential,Single Family Detached - R1,1365,1,61.8411432294,186.680070049,471.90625,98.3531723593636
3051,Residential,Single Family Detached - R1,352,1,46.6245569647,131.988889129,333.984375,74.1648554200797
3052,Residential,Townhouse/Apartment/Walk Up - R3,4559,1,61.5360104341,170.443341324,431.25,97.9509171316053
3053,Residential,Single Family Detached - R1,1366,1,62.9909341442,191.351543937,483.7265625,100.18108896319
3054,Residential,Single Family Detached - R1,353,1,57.3580160921,165.407907484,418.53125,91.2443523450418
3055,Residential,Townhouse/Apartment/Walk Up - R3,4560,1,25.1501623506,35.6191798879,90.125,39.9984365148179
3056,Residential,Single Family Detached - R1,1367,1,61.0597624782,185.164150687,468.0703125,97.1058434235075
3057,Residential,Townhouse/Apartment/Walk Up - R3,354,1,60.5234746245,215.649974671,545.65625,96.2701654549048
3058,Institutional,Municipal Facilities,4561,1,39.7747368801,98.8572268529,250.109375,63.2679200454538
3059,Residential,Townhouse/Apartment/Walk Up - R3,355,1,59.8780522803,212.128701945,536.7265625,95.2429684262632
3060,Residential,Single Family Detached - R1,1368,1,51.1370421098,139.066323295,351.546875,81.3183328326874
3061,Institutional,Municipal Facilities,4562,1,40.0548365713,100.271302482,253.6875,63.7125621504209
3062,Residential,Townhouse/Apartment/Walk Up - R3,356,1,60.0463596135,212.869223568,538.5859375,95.5122356759804
3063,Residential,Single Family Detached - R1,1369,1,61.379280596,208.153930718,526.1796875,97.6153592821454
3064,Residential,Townhouse/Apartment/Walk Up - R3,357,1,60.0690549634,214.029344147,541.53125,95.5576653336805
3065,Institutional,Municipal Facilities,4563,1,18.0854018488,17.8918842461,45.265625,28.7535759338638
3066,Residential,Single Family Detached - R1,1370,1,49.4254664327,142.882774533,361.203125,78.5926447871947
3067,Residential,Townhouse/Apartment/Walk Up - R3,358,1,60.0558184547,214.387944599,542.4453125,95.5384288058004
3068,Institutional,Municipal Facilities,4564,1,116.243254665,693.427970686,1754.3984375,184.96550383878
3069,Residential,Single Family Detached - R1,1371,1,66.3072918111,204.572699525,517.1484375,105.457442962488
3070,Residential,Townhouse/Apartment/Walk Up - R3,359,1,59.7346455439,211.420515522,534.921875,95.0216051083489
3071,Transportation/Utilities,Private Franchise Utilities,4565,1,73.3769577024,250.914861903,634.8359375,116.752734071394
3072,Residential,Single Family Detached - R1,1372,1,71.0195805668,236.074025205,596.78125,112.885568059054
3073,Residential,Townhouse/Apartment/Walk Up - R3,360,1,59.7883968376,212.628762446,537.96875,95.1071146885956
3074,Institutional,Other Institutional,4566,1,101.386611921,410.441391313,1038.375,161.162187935213
3075,Residential,Single Family Detached - R1,1373,1,88.7681344166,323.320082324,817.3359375,141.144529123056
3076,Residential,Townhouse/Apartment/Walk Up - R3,361,1,59.8662797327,214.407249839,542.5,95.2235283457962
3077,Institutional,Other Institutional,4567,1,23.7798271254,35.2121940456,89.09375,37.8261467863332
3078,Residential,Single Family Detached - R1,1374,1,71.2178251666,252.521364764,638.375,113.239559682376
3079,Residential,Single Family Detached - R1,362,1,65.1646374063,216.211048326,547.0390625,103.636218257454
3080,Industrial,Industrial/General,4568,1,87.3238398763,354.127352834,895.90625,138.905629983944
3081,Residential,Single Family Detached - R1,1375,1,66.5357863788,215.035091188,543.578125,105.790120819045
3082,Residential,Single Family Detached - R1,363,1,56.8020807872,172.388865194,436.171875,90.3472360278682
3083,Industrial,Industrial/General,4569,1,70.6515414724,311.688435956,788.53125,112.380288191494
3084,Residential,Single Family Detached - R1,364,1,58.6551649567,193.297224062,489.0625,93.2952002015789
3085,Industrial,Industrial/General,4570,1,81.5895441524,339.957542933,860.0546875,129.847118445308
3086,Residential,Single Family Detached - R1,1376,1,60.0963970684,211.144736201,533.75,95.5515087379051
3087,Residential,Single Family Detached - R1,365,1,45.3593476823,121.197553683,306.640625,72.1420173497993
3088,Industrial,Industrial/General,4571,1,82.228509837,372.515919374,942.4140625,130.814098243302
3089,Residential,Single Family Detached - R1,366,1,22.7127147492,31.0347254412,78.5234375,36.136493870007
3090,Industrial,Industrial/General,4572,1,77.0584203369,357.617018414,904.7109375,122.533660958205
3091,Residential,Single Family Detached - R1,1377,1,73.5361062526,243.908876704,616.5625,116.9212426919
3092,Residential,Single Family Detached - R1,367,1,60.9121179881,179.377850024,453.84375,96.8655717609442
3093,Industrial,Industrial/General,4573,1,87.399629532,449.175205643,1136.359375,138.968411339496
3094,Residential,Single Family Detached - R1,1378,1,59.7337521106,193.647149846,489.5234375,94.9742658649468
3095,Industrial,Industrial/General,4574,1,245.825914979,1487.55630371,3763.2421875,391.241414054669
3096,Residential,Townhouse/Apartment/Walk Up - R3,368,1,57.233479429,191.241539226,483.84375,91.029225573764
3097,Residential,Single Family Detached - R1,1379,1,77.7540267716,315.737145725,798.1171875,123.625737450236
3098,Industrial,Mixed Industrial/Commercial,4575,1,217.848489907,1529.4813395,3869.28125,346.816169608498
3099,Residential,Townhouse/Apartment/Walk Up - R3,369,1,220.310296045,832.629187923,2106.6015625,350.538381600777
3100,Residential,Single Family Detached - R1,1380,1,73.1732485155,259.804329672,656.734375,116.34298743377
3101,Industrial,Industrial/General,4576,1,95.1563586014,486.179654742,1229.9296875,151.378303654812
3102,Institutional,Trailhead Pit Toilet,370,1,18.7974640857,21.7097457559,54.9140625,29.8990773816424
3103,Residential,Single Family Detached - R1,1381,1,69.2213432069,217.373562281,549.4765625,110.068443898656
3104,Industrial,Industrial/General,4577,1,182.090108673,1055.87924683,2671.15625,289.581759026678
3105,Residential,Duplex - R2,371,1,57.6080753407,181.222448554,458.4921875,91.5980134844914
3106,Residential,Single Family Detached - R1,1382,1,76.7906347471,239.797480081,606.1796875,122.087525766056
3107,Industrial,Industrial/General,4578,1,126.65661116,838.232790309,2120.6953125,201.348973946296
3108,Residential,Accessory Building,372,1,18.9857375306,22.2763654398,56.359375,30.2017699458272
3109,Industrial,Industrial/General,4579,1,43.6429841861,119.024878915,301.125,69.4188794965232
3110,Residential,Single Family Detached - R1,1383,1,67.7381190533,192.302548044,486.109375,107.683904562989
3111,Residential,Accessory Building,373,1,6.02441730399,1.97464772166,5,9.58071424312311
3112,Industrial,Industrial/General,4580,1,91.0684487987,244.658380873,618.96875,144.71163473821
3113,Residential,Single Family Detached - R1,1384,1,81.6781056877,282.996862974,715.3515625,129.889745855214
3114,Residential,Duplex - R2,374,1,25.7741519246,40.1414797633,101.5546875,40.9991424909494
3115,Industrial,Mixed Industrial/Commercial,4581,1,81.8479157624,394.675870815,998.5,130.143753181197
3116,Residential,Duplex - R2,375,1,25.8381905789,29.7885854754,75.3671875,41.1061423762226
3117,Industrial,Industrial/General,4582,1,110.71140396,435.91261386,1102.8359375,175.941707532217
3118,Residential,Single Family Detached - R1,1385,1,62.9871386214,180.809049895,457.03125,100.160367833353
3119,Industrial,Mixed Industrial/Commercial,4583,1,13.2400842103,10.8774011387,27.515625,21.0615141337351
3120,Residential,Accessory Building,376,1,10.8852823701,7.27366966398,18.40625,17.3147757561557
3121,Industrial,Mixed Industrial/Commercial,4584,1,11.6835841611,8.52494298228,21.578125,18.5841529925521
3122,Residential,Single Family Detached - R1,1386,1,66.2380028462,246.072523193,622.015625,105.32323913861
3123,Residential,Duplex - R2,377,1,66.5164938888,217.693789025,550.7578125,105.785113848197
3124,Industrial,Mixed Industrial/Commercial,4585,1,113.375964792,664.524609827,1681.15625,180.430423462754
3125,Residential,Single Family Detached - R1,1387,1,75.3810576998,255.587879242,646.078125,119.865398232459
3126,Residential,Duplex - R2,378,1,75.5542921267,248.588564703,628.9296875,120.164063667784
3127,Industrial,Mixed Industrial/Commercial,4586,1,66.8733948842,279.488435434,707.078125,106.367166371411
3128,Residential,Duplex - R2,379,1,67.7861787661,204.96688667,518.5625,107.772676445914
3129,Industrial,Mixed Industrial/Commercial,4587,1,66.8615012294,279.364850051,706.7578125,106.348401884792
3130,Industrial,Mixed Industrial/Commercial,4588,1,111.046150989,589.756427585,1491.96875,176.586624760319
3131,Residential,Accessory Building,380,1,12.8217057481,9.58298624518,24.234375,20.3993450536895
3132,Residential,Single Family Detached - R1,381,1,53.8357693918,173.654174465,439.2734375,85.6255201028524
3133,Residential,Single Family Detached - R1,1388,1,70.7899263001,200.672252791,507.25,112.555864639359
3134,Industrial,Mixed Industrial/Commercial,4589,1,18.2347619924,18.8249431055,47.625,28.991318430835
3135,Residential,Single Family Detached - R1,382,1,53.2186247868,144.29267188,364.9921875,84.6405948411098
3136,Industrial,Mixed Industrial/Commercial,4590,1,148.993857074,1091.431199,2761.0859375,236.983503455288
3137,Residential,Single Family Detached - R1,1389,1,86.6986792477,312.775398579,790.6328125,137.857436682935
3138,Residential,Single Family Detached - R1,383,1,67.6696284594,226.480202071,572.8828125,107.600731081973
3139,Industrial,Industrial/General,4591,1,88.8997331358,464.351952103,1174.7109375,141.351844015919
3140,Industrial,Industrial/General,4592,1,121.957067763,631.40270941,1597.3359375,193.831883611989
3141,Residential,Single Family Detached - R1,384,1,65.98535079,229.651204972,580.9140625,104.923212456468
3142,Residential,Single Family Detached - R1,1390,1,59.4735067581,179.905018991,454.734375,94.5474141369131
3143,Industrial,Industrial/General,4593,1,70.4684118697,241.681930599,611.421875,112.153881196439
3144,Residential,Single Family Detached - R1,385,1,54.7478063222,153.876835831,389.25,87.0722157365611
3145,Residential,Single Family Detached - R1,1391,1,55.6497792809,173.376167325,438.2421875,88.4775062362859
3146,Industrial,Industrial/General,4594,1,73.7462552711,259.46754276,656.421875,117.373251478062
3147,Residential,Single Family Detached - R1,386,1,54.0005874978,155.879345261,394.3359375,85.8722077417389
3148,Residential,Single Family Detached - R1,1392,1,67.7538264398,247.242275458,624.984375,107.716371750675
3149,Industrial,Industrial/General,4595,1,73.9889926276,262.073514468,663.015625,117.759170002015
3150,Residential,Single Family Detached - R1,387,1,59.5048481205,168.233736755,425.5625,94.6427872155098
3151,Industrial,Industrial/General,4596,1,73.9322023382,259.136271262,655.5859375,117.669979162232
3152,Residential,Single Family Detached - R1,1393,1,73.9869662342,244.297522502,617.515625,117.655365815092
3153,Residential,Single Family Detached - R1,388,1,63.3270480279,190.050524736,480.7578125,100.695875148854
3154,Institutional,Municipal Facilities,4597,1,55.5850150987,174.385712075,441.1796875,88.3749846754875
3155,Residential,Single Family Detached - R1,1394,1,85.2503799193,300.097717372,758.5859375,135.545604584647
3156,Residential,Single Family Detached - R1,389,1,46.4076585983,123.695309429,312.9140625,73.7947647827015
3157,Institutional,Municipal Facilities,4598,1,67.2754237389,281.211377348,711.4296875,107.016811344137
3158,Residential,Single Family Detached - R1,390,1,60.0937295717,186.165885024,470.9140625,95.5788894497542
3159,Residential,Single Family Detached - R1,1395,1,66.9348493142,247.729059347,626.1875,106.436107007746
3160,Industrial,Industrial/General,4599,1,109.753224374,447.572340562,1132.2734375,174.439407615092
3161,Residential,Single Family Detached - R1,391,1,60.4629042135,172.015078605,435.125,96.1752854214769
3162,Industrial,Industrial/General,4600,1,78.5976049531,366.083462482,926.125,124.974123648296
3163,Residential,Single Family Detached - R1,1396,1,78.8905380334,285.430318658,721.46875,125.447371269651
3164,Residential,Single Family Detached - R1,392,1,64.7633686281,202.455894589,512.1328125,103.036725703778
3165,Industrial,Industrial/General,4601,1,11.4511733997,7.28561340915,18.4453125,18.2054142483765
3166,Residential,Single Family Detached - R1,1397,1,72.1589477337,266.708926489,674.140625,114.73985783545
3167,Industrial,Industrial/General,4602,1,14.7187668841,12.9073749204,32.65625,23.4174306309158
3168,Residential,Single Family Detached - R1,393,1,69.1276146709,210.75916504,533.140625,109.971069743246
